Edad,Ingresos_Anuales,Experiencia_Tecnológica,Estrategia_Marketing,Adopcion_Servicio_Nube,Interacciones_Redes_Sociales
41,3919.182067859811,Media,Publicidad en Eventos,Sí,98.14565900296394
31,587.3982283892376,Baja,Publicidad en Eventos,Sí,85.62419220617595
26,2057.549555250287,Alta,Publicidad en Eventos,Sí,50.38005935602771
38,2073.7884919276494,Alta,Marketing de Influencia,Sí,56.456911011124625
36,2349.703710344464,Alta,Marketing de Influencia,Sí,86.30244196389619
34,921.378878242587,Media,Publicidad en Línea,Sí,27.436611878242733
31,925.0119490763677,Media,Publicidad en Línea,No,84.13851661491327
26,1837.1596755180099,Baja,Marketing de Influencia,Sí,24.57677392182278
24,2543.0038482784635,Alta,Publicidad en Eventos,No,96.37549180739222
45,1420.3693426261511,Media,Publicidad en Línea,Sí,5.435720039333026
55,2140.8210552307983,Media,Publicidad en Eventos,Sí,73.15951174410444
53,3951.001915028031,Alta,Marketing de Contenido,Sí,6.938771140832101
58,412.59476434235995,Baja,Marketing de Contenido,Sí,35.63544318265406
44,2023.7089575543553,Baja,Marketing de Contenido,Sí,82.95359490349082
48,2053.447380167566,Alta,Publicidad en Eventos,No,41.44977733976714
30,2859.683638266019,Baja,Marketing de Influencia,Sí,48.779766785077186
34,1285.6804265634405,Baja,Publicidad en Línea,No,49.606486997135015
41,3259.7560496364454,Alta,Marketing de Contenido,No,63.737778070078534
26,1783.6756540979973,Media,Publicidad en Eventos,Sí,45.27079598085759
34,652.1008526896564,Alta,Publicidad en Eventos,No,85.66943706392003
36,2631.223846529246,Media,Publicidad en Eventos,Sí,64.02101300423267
28,397.6546342781858,Alta,Publicidad en Eventos,No,79.87205159412257
33,2952.168116425139,Alta,Publicidad en Eventos,Sí,69.42097486855306
56,344.9191017140643,Baja,Publicidad en Línea,Sí,24.225624583747585
42,2507.6797487312288,Media,Publicidad en Línea,Sí,85.5303314462099
54,3522.300324101383,Media,Publicidad en Eventos,Sí,68.40659012568602
18,2884.1111808691912,Baja,Publicidad en Eventos,Sí,63.61226122393144
21,2610.0718925343704,Media,Marketing de Influencia,No,67.19904136987904
44,1897.62716356317,Media,Marketing de Contenido,No,67.70290568713503
38,1543.9234125550029,Media,Publicidad en Línea,No,3.5386977265763564
51,1670.0934274934634,Baja,Marketing de Contenido,Sí,93.35312050852036
42,1687.597753932456,Media,Marketing de Contenido,No,5.510480259550876
36,2260.5694288895293,Alta,Marketing de Contenido,Sí,5.972254841871272
58,830.3212999479758,Alta,Marketing de Contenido,Sí,53.003984814611904
27,3562.963159995476,Alta,Publicidad en Eventos,No,83.63152716566815
26,2615.739513930774,Alta,Marketing de Influencia,No,29.557713779583338
25,1685.4140429676606,Media,Publicidad en Eventos,Sí,58.84159645366165
46,3934.1850072237444,Media,Publicidad en Línea,Sí,69.16489531624165
59,3528.3518855135376,Media,Marketing de Contenido,No,30.29784311250029
37,2545.219901280689,Baja,Marketing de Influencia,Sí,54.66600809283364
40,1675.4706282780935,Baja,Marketing de Influencia,Sí,41.72357171345542
21,1665.6472671957163,Baja,Marketing de Contenido,Sí,62.34767822847762
32,546.8148874989652,Alta,Publicidad en Eventos,Sí,83.30554156558064
20,1567.3275919122127,Baja,Marketing de Contenido,Sí,76.08641007115563
41,1209.0316452028887,Media,Marketing de Contenido,No,98.85168607786753
42,2551.6391523820375,Alta,Marketing de Contenido,No,30.65250112957587
38,2964.6048965775626,Baja,Publicidad en Eventos,No,93.28982648299011
53,1381.9717991153266,Media,Marketing de Contenido,Sí,79.0071401355235
50,2320.7457478496417,Alta,Marketing de Contenido,No,28.43493247015383
52,3212.1946797057212,Baja,Marketing de Influencia,No,30.797077273546613
46,2675.044098003197,Alta,Marketing de Influencia,Sí,50.21908800187622
55,3051.5468562765927,Media,Publicidad en Eventos,Sí,47.316425727481516
54,1106.894844573809,Media,Marketing de Influencia,Sí,32.89124911743214
36,2649.6846041742665,Media,Marketing de Influencia,Sí,13.961441970499234
53,1313.0019584376264,Baja,Publicidad en Línea,Sí,9.036258797115659
57,1153.7771766449873,Baja,Marketing de Contenido,No,79.13522889316158
53,1302.4679328686261,Baja,Marketing de Influencia,Sí,23.099915614658673
19,1656.144392641266,Baja,Publicidad en Línea,No,40.29084691952636
47,2042.4795411904329,Media,Publicidad en Eventos,Sí,89.20035993772986
38,1148.2673375061372,Media,Publicidad en Línea,Sí,7.82574764873003
55,1594.8649325795686,Alta,Publicidad en Línea,Sí,92.30419114058444
53,3617.037845920425,Alta,Publicidad en Línea,Sí,96.42857796719196
52,798.1195578286831,Media,Marketing de Influencia,No,90.120441483201
45,1098.17902196809,Alta,Marketing de Influencia,Sí,22.89247349204142
32,524.5629638880305,Media,Publicidad en Línea,Sí,26.529111306078377
48,2922.8601800796564,Baja,Marketing de Influencia,Sí,99.11045065106634
45,2258.8196409532743,Baja,Marketing de Influencia,Sí,19.634608529465712
22,2054.9852605770684,Baja,Publicidad en Eventos,Sí,74.5097120279069
22,427.33615025639347,Baja,Publicidad en Eventos,No,86.46144408076883
24,3856.967862401568,Alta,Marketing de Influencia,Sí,49.17688069915519
59,3423.086249278618,Alta,Publicidad en Eventos,Sí,78.58230613938709
59,3335.3842000353493,Baja,Publicidad en Eventos,No,4.0291236423099726
21,3538.3046594886628,Media,Marketing de Contenido,Sí,4.686197605734421
57,3174.993095435202,Baja,Publicidad en Línea,No,72.55727074085605
54,815.918999275693,Baja,Marketing de Contenido,No,3.9269869396146406
45,3894.52199462114,Media,Marketing de Influencia,Sí,50.8815824897147
31,3754.75834987859,Baja,Marketing de Contenido,Sí,40.22068510020386
18,2875.4853121022,Media,Publicidad en Eventos,Sí,57.17513812383166
28,1380.439503153881,Baja,Marketing de Contenido,No,42.848785934449154
47,304.11110104526773,Media,Marketing de Contenido,Sí,71.35175934275554
32,2097.688546830831,Baja,Marketing de Influencia,No,75.64299446387871
18,2500.7728483877736,Alta,Publicidad en Eventos,Sí,14.244827588275177
18,3977.7308957014448,Media,Publicidad en Eventos,Sí,78.7453266211367
50,791.785637083952,Alta,Publicidad en Línea,Sí,53.51603088297425
29,628.6343607233318,Media,Marketing de Contenido,Sí,54.79445371190851
47,1877.3782206119872,Baja,Publicidad en Eventos,Sí,44.443924825806235
23,3078.538022388869,Media,Publicidad en Eventos,Sí,81.65740849972562
23,1558.2602191808794,Media,Publicidad en Eventos,Sí,61.3167444902526
48,2750.732934956603,Alta,Marketing de Influencia,Sí,99.30511065897018
36,3590.9220304233213,Media,Publicidad en Línea,Sí,42.287410561087455
34,3234.699367082396,Alta,Marketing de Contenido,Sí,25.27838134590733
35,675.9046765388948,Media,Marketing de Contenido,Sí,84.58871634455959
29,1950.4787104291136,Baja,Marketing de Contenido,No,45.59987237477026
27,440.57282136833715,Baja,Publicidad en Eventos,Sí,92.8869992273478
27,923.9618004148284,Baja,Publicidad en Eventos,Sí,42.33721842196497
44,3151.630798115897,Baja,Publicidad en Línea,No,27.337985502457908
30,944.144587796836,Alta,Publicidad en Línea,Sí,30.36161270785087
18,2367.611982446221,Media,Marketing de Contenido,Sí,14.099332365003225
57,2575.4203989279495,Baja,Publicidad en Eventos,Sí,26.202938201505223
46,879.5544468811172,Alta,Marketing de Influencia,Sí,17.618048600030058
31,3684.8420014414723,Alta,Publicidad en Línea,Sí,81.1335009063942
41,516.4568355176095,Alta,Marketing de Contenido,No,89.81734710019545
45,3701.167988404713,Alta,Marketing de Influencia,No,53.086970595460926
43,721.0577324945988,Baja,Publicidad en Eventos,Sí,49.2693006522911
38,3633.2189383658024,Baja,Publicidad en Línea,Sí,23.482600210883476
30,1661.1964297164554,Media,Publicidad en Línea,No,31.01499586342721
42,3222.4109222708553,Media,Marketing de Influencia,No,2.088912692247624
23,1758.6792504176174,Alta,Publicidad en Eventos,Sí,98.24423623106885
52,3012.6789872883433,Baja,Publicidad en Línea,No,67.20536935704848
30,3453.845794950009,Alta,Publicidad en Línea,Sí,54.39140592801481
33,2244.123850731993,Alta,Marketing de Contenido,No,24.63664883848874
39,1787.916398085731,Media,Marketing de Influencia,Sí,93.75793465676229
54,1760.1407685081251,Alta,Marketing de Influencia,Sí,93.52199851272333
30,509.3895226063923,Baja,Publicidad en Línea,Sí,3.7540696858615052
52,354.8181531856021,Alta,Publicidad en Línea,Sí,62.43170086532444
23,3051.2094967754742,Alta,Publicidad en Línea,Sí,30.22499619762987
38,1836.9780885887058,Baja,Marketing de Influencia,Sí,55.96872303024016
49,859.0432431989103,Alta,Marketing de Influencia,Sí,94.114940738822
52,3524.686889226967,Baja,Marketing de Influencia,Sí,73.0068904703872
41,2659.7553845829625,Media,Marketing de Contenido,No,82.78696627708091
37,2055.6664589182124,Alta,Publicidad en Eventos,Sí,96.19141958251159
39,1620.844475039466,Media,Marketing de Influencia,No,55.23722796325467
24,1575.5614075947278,Media,Marketing de Contenido,Sí,90.89863984647769
22,1674.2550388553093,Alta,Publicidad en Eventos,No,45.00063528112616
27,3580.251042691692,Baja,Marketing de Influencia,Sí,32.55874601074431
42,1700.835271418597,Baja,Marketing de Influencia,No,64.89182357959092
50,371.4707948769837,Baja,Marketing de Contenido,Sí,62.56385481970156
28,836.2546591267092,Baja,Marketing de Contenido,Sí,17.40601457587678
44,1580.9704730383248,Media,Marketing de Influencia,No,32.35747888124746
45,915.5031427866305,Alta,Publicidad en Línea,Sí,28.743339881074437
34,3345.031407942793,Alta,Marketing de Influencia,Sí,82.31375022635984
52,3995.3069597889444,Media,Marketing de Influencia,Sí,69.9872864964788
40,1536.4031771929076,Baja,Marketing de Influencia,No,95.07617160887901
46,2095.189488123763,Alta,Marketing de Influencia,No,64.59345783439854
46,476.1872185712617,Alta,Marketing de Contenido,No,16.584166559780623
32,1019.5172214350122,Alta,Publicidad en Eventos,No,20.960701595171503
55,1147.5238705119666,Baja,Publicidad en Línea,Sí,53.876463941222276
43,1733.6867823499006,Media,Marketing de Influencia,Sí,19.405707995767486
23,3357.7414559827216,Baja,Marketing de Influencia,No,57.22274217199267
20,1777.0780064805012,Media,Publicidad en Eventos,Sí,28.40480764386134
53,3043.285855278761,Alta,Publicidad en Eventos,Sí,46.894355495904406
29,2255.782580489489,Alta,Marketing de Contenido,No,80.01776544754028
31,2755.5020574393657,Alta,Marketing de Influencia,Sí,80.12583983705814
53,1029.7279699701824,Alta,Marketing de Influencia,Sí,52.60395116567397
49,443.603691317599,Media,Marketing de Contenido,Sí,42.81280516261672
48,1212.6807065953449,Alta,Marketing de Contenido,Sí,24.846252802240286
23,674.5608596099031,Media,Publicidad en Línea,Sí,79.9733528574109
47,2899.872294060261,Alta,Marketing de Influencia,Sí,85.60996874594696
45,2406.134428483158,Baja,Publicidad en Eventos,No,34.57816304537994
19,3236.647255370149,Baja,Publicidad en Eventos,Sí,56.5378311590038
58,1789.6066560026918,Baja,Marketing de Contenido,Sí,59.26987350207408
44,1263.821011989342,Alta,Publicidad en Eventos,No,26.726115833924744
46,3485.8511652943535,Media,Publicidad en Línea,Sí,42.228793478837765
57,2392.4629419392213,Media,Marketing de Influencia,No,10.358813311339388
57,2049.725549526796,Alta,Publicidad en Eventos,Sí,16.094854612914677
51,3597.9718715159147,Media,Publicidad en Línea,Sí,91.24900383309033
59,1586.9064844925485,Alta,Publicidad en Línea,No,79.44251091709937
50,1812.9381442144147,Media,Marketing de Contenido,Sí,33.07225213277592
22,1252.5449400000712,Alta,Marketing de Contenido,Sí,22.646353555866984
18,791.0178220953119,Alta,Publicidad en Eventos,No,35.42377645202319
29,2412.3154900616887,Media,Marketing de Contenido,Sí,41.584106841191385
53,3708.965888531247,Media,Marketing de Influencia,No,12.701080356330408
22,2700.56854302334,Baja,Publicidad en Eventos,Sí,20.963115681667134
44,2756.2835670165696,Alta,Publicidad en Línea,No,9.21161925776114
33,3476.1682824835025,Media,Publicidad en Línea,No,33.73943104171852
46,2890.447881845097,Baja,Marketing de Influencia,Sí,34.419010630170874
34,1690.9795920276924,Media,Publicidad en Línea,Sí,40.96933157003263
24,3272.3029013073256,Media,Marketing de Influencia,No,34.83369617256308
49,758.7902733054182,Alta,Publicidad en Línea,Sí,3.5480573098904067
20,3524.4350718722285,Media,Marketing de Influencia,Sí,82.53769372145898
35,2183.824892529288,Baja,Marketing de Contenido,Sí,53.85767759855485
19,2319.5393708753845,Baja,Publicidad en Línea,Sí,65.10029218544092
50,3713.899728911455,Baja,Publicidad en Línea,Sí,68.11601261252106
51,2825.915590448137,Baja,Publicidad en Eventos,Sí,70.32954922392592
56,589.2233936924194,Alta,Publicidad en Eventos,Sí,79.92322875550893
22,1235.752316732317,Media,Marketing de Influencia,No,46.55511773891286
48,2929.836067730533,Baja,Marketing de Contenido,Sí,18.6574472587713
22,644.5478719551222,Alta,Marketing de Influencia,Sí,13.02207300220941
33,1266.7980154247584,Media,Marketing de Contenido,Sí,56.130750686920926
39,1275.6422250663359,Alta,Publicidad en Eventos,Sí,53.66170293398616
56,2918.5216917473417,Alta,Publicidad en Línea,No,2.965123276832571
28,491.00617322969805,Media,Publicidad en Eventos,Sí,15.19412755452313
34,1576.4302246307857,Alta,Marketing de Contenido,No,16.621497644849235
20,1877.5798292482773,Baja,Marketing de Contenido,No,32.63674151081537
50,571.183348012705,Alta,Publicidad en Línea,Sí,56.48182206548146
57,1996.0856916074838,Baja,Marketing de Contenido,Sí,92.35382171258465
41,2266.2085859700883,Alta,Marketing de Contenido,Sí,42.154507395943575
19,3892.0286463040784,Alta,Publicidad en Línea,Sí,20.33092892527204
54,3532.0172690928275,Media,Publicidad en Línea,Sí,61.13495398175942
43,3743.0467981018546,Alta,Marketing de Influencia,Sí,75.24174889191315
26,1301.7008827548257,Media,Marketing de Contenido,Sí,60.58673405977262
45,855.6187873371364,Baja,Publicidad en Eventos,Sí,57.1285520180448
18,2662.421746839947,Alta,Marketing de Contenido,Sí,15.713389721766202
53,1045.6420699418047,Alta,Marketing de Contenido,No,12.97361662666111
44,2469.9837191938086,Alta,Marketing de Influencia,No,98.20521433702721
40,1024.1818883315177,Alta,Publicidad en Eventos,Sí,2.76694379764838
49,541.0328979749137,Media,Publicidad en Eventos,Sí,11.84453138433408
19,1961.0195330799547,Alta,Marketing de Influencia,Sí,23.366293374436097
47,2654.864277248917,Baja,Publicidad en Eventos,No,88.68493735623669
21,648.2982632839565,Baja,Marketing de Contenido,No,96.76122064703594
21,2333.956765673621,Media,Marketing de Contenido,Sí,91.8487279035752
52,1916.2890768381983,Baja,Marketing de Influencia,Sí,2.1751518000619363
54,1244.3950024191888,Alta,Publicidad en Eventos,Sí,54.020270465703646
38,935.9481675127615,Alta,Publicidad en Eventos,No,29.91214883139113
59,1167.0060137847581,Alta,Publicidad en Línea,Sí,55.44456833206796
23,3617.46271566949,Baja,Marketing de Contenido,Sí,9.02804200297348
42,417.92066577110694,Alta,Marketing de Influencia,Sí,94.62496696462681
37,845.6926767244694,Baja,Publicidad en Eventos,No,97.00430153575793
55,2217.2285190051907,Baja,Publicidad en Línea,Sí,38.389459644248966
21,2825.7713895189527,Baja,Publicidad en Eventos,Sí,3.698363358560419
37,1818.182840149279,Media,Publicidad en Eventos,Sí,0.7852942609702485
41,1189.3239825753215,Media,Marketing de Contenido,Sí,4.130370684031471
48,1315.085490939158,Alta,Marketing de Contenido,Sí,78.08133299891132
48,2702.77486974623,Baja,Publicidad en Eventos,Sí,66.82314962838025
43,2937.7367246195663,Alta,Marketing de Influencia,Sí,57.92501079211676
25,3890.056877562296,Media,Publicidad en Eventos,Sí,10.266475916257212
30,2902.9788951553905,Baja,Marketing de Influencia,Sí,5.714155724353742
22,1861.0872226765948,Baja,Publicidad en Eventos,Sí,16.507870051638406
45,1208.4962076924717,Baja,Publicidad en Línea,Sí,32.8702443872491
30,2278.163436072842,Baja,Publicidad en Eventos,Sí,10.619724226434412
28,2988.294907676458,Baja,Marketing de Contenido,Sí,49.6464428244361
28,731.3904784209951,Media,Marketing de Influencia,Sí,65.6852398528188
24,521.2940216232398,Alta,Marketing de Contenido,Sí,42.59642121696585
25,1129.385506338187,Alta,Marketing de Contenido,Sí,84.01391044662128
18,1851.215084723878,Alta,Publicidad en Eventos,Sí,79.50625070294366
52,2768.5453443841066,Media,Marketing de Contenido,Sí,41.30857292360519
50,333.8314200274861,Media,Publicidad en Eventos,No,5.238761591013141
41,2292.658195625634,Media,Marketing de Contenido,Sí,11.215132604263111
18,1376.2362967599986,Alta,Marketing de Influencia,Sí,59.15400494177432
25,1539.5573654541306,Baja,Marketing de Contenido,Sí,34.04380825952501
48,1902.9507996865468,Baja,Marketing de Influencia,Sí,75.67791889087489
36,2002.0917263164415,Media,Marketing de Contenido,Sí,0.2369211659090209
50,1786.5880260368006,Baja,Publicidad en Eventos,Sí,82.54627342962297
20,623.3544083910662,Baja,Publicidad en Eventos,No,63.26346276269575
56,888.8317273526036,Alta,Marketing de Contenido,No,0.6692784201099422
30,2125.4296678855653,Alta,Publicidad en Línea,Sí,51.86196886771861
18,1730.2600965897045,Alta,Publicidad en Eventos,Sí,48.00192555729659
26,3987.7962081244154,Baja,Publicidad en Línea,Sí,3.3133273302631716
21,3147.5921640115503,Media,Marketing de Contenido,Sí,78.74947097054505
31,2456.549691937414,Alta,Publicidad en Línea,Sí,89.64760040766353
44,2326.9897151436244,Alta,Marketing de Contenido,Sí,5.3699509819709395
21,484.985168220034,Alta,Marketing de Influencia,Sí,0.30236360082489533
56,2803.9066719290736,Media,Marketing de Contenido,Sí,6.31390971534338
